"age","api","pho","bel","lin","lgr","lam","lir","lst","lpi","pbd","bch",".row"
24,109.72,"MORTGAGE",2,"VENTURE","B",20,10.75,0,0.18,"N",4,9019
23,40,"RENT",5,"PERSONAL","B",2,11.71,0,0.05,"N",2,9020
25,33.6,"RENT",0,"PERSONAL","B",15,11.11,1,0.45,"N",4,9021
26,110,"MORTGAGE",1,"MEDICAL","B",5,12.69,0,0.05,"N",2,9022
25,110,"MORTGAGE",5,"VENTURE","C",1.2,13.49,0,0.01,"N",4,9023
25,42,"RENT",2,"MEDICAL","B",2,9.25,0,0.05,"N",3,9024
25,110,"MORTGAGE",1,"DEBTCONSOLIDATION","B",10,12.69,0,0.09,"N",3,9025
25,110,"OWN",6,"PERSONAL","B",28,9.91,0,0.25,"N",2,9026
25,110,"MORTGAGE",7,"DEBTCONSOLIDATION","B",8.4,12.69,0,0.08,"N",4,9027
24,110,"MORTGAGE",0,"EDUCATION","A",5,6.03,0,0.05,"N",4,9028
23,110,"MORTGAGE",4,"VENTURE","A",2.5,6.99,0,0.02,"N",2,9029
24,110,"MORTGAGE",2,"EDUCATION","B",9,11.11,0,0.08,"N",3,9030
22,110,"MORTGAGE",0,"DEBTCONSOLIDATION","A",28,7.49,0,0.25,"N",4,9031
23,110,"MORTGAGE",0,"VENTURE","B",7,10.59,0,0.06,"N",2,9032
25,110,"OWN",7,"VENTURE","B",8,11.11,0,0.07,"N",3,9033
24,37.2,"RENT",3,"VENTURE","D",2,11.11,1,0.05,"N",2,9034
26,37.68,"RENT",5,"MEDICAL","D",2,14.96,1,0.05,"N",3,9035
21,110,"MORTGAGE",0,"VENTURE","B",14,9.99,0,0.13,"N",2,9036
26,83.3,"MORTGAGE",0,"MEDICAL","D",28,15.62,1,0.29,"Y",2,9037
25,44,"RENT",2,"VENTURE","A",2,7.66,0,0.05,"N",3,9038
24,98,"MORTGAGE",1,"DEBTCONSOLIDATION","C",16,14.79,1,0.16,"Y",2,9039
23,45,"RENT",1,"DEBTCONSOLIDATION","C",2,13.49,0,0.04,"N",2,9040
24,45,"RENT",1,"PERSONAL","C",2,13.99,0,0.04,"Y",2,9041
25,39,"RENT",3,"HOMEIMPROVEMENT","A",2,7.66,1,0.05,"N",4,9042
26,110,"MORTGAGE",4,"VENTURE","B",5,9.63,0,0.05,"N",2,9043
26,45,"RENT",5,"PERSONAL","B",2,11.49,0,0.04,"N",2,9044
23,45,"RENT",3,"EDUCATION","B",2,11.11,0,0.04,"N",3,9045
26,110,"MORTGAGE",3,"DEBTCONSOLIDATION","A",4,6.92,0,0.04,"N",2,9046
24,110,"MORTGAGE",0,"EDUCATION","D",13.2,15.28,0,0.12,"N",3,9047
22,110,"MORTGAGE",2,"VENTURE","B",9,11.11,0,0.08,"N",4,9048
25,110,"MORTGAGE",5,"EDUCATION","A",10.8,6.92,0,0.1,"N",3,9049
25,110,"MORTGAGE",1,"EDUCATION","B",6.5,10.37,0,0.06,"N",3,9050
23,110,"MORTGAGE",1,"PERSONAL","B",18,10.37,0,0.16,"N",3,9051
24,45,"RENT",0,"VENTURE","A",2,7.51,0,0.04,"N",4,9052
26,110,"MORTGAGE",2,"HOMEIMPROVEMENT","B",12,10.74,0,0.11,"N",4,9053
26,110,"MORTGAGE",5,"PERSONAL","B",15,11.11,0,0.14,"N",3,9054
22,39,"RENT",0,"DEBTCONSOLIDATION","D",2,14.84,1,0.05,"Y",2,9055
25,45.5,"RENT",3,"MEDICAL","C",2,13.49,0,0.04,"Y",3,9056
26,45.6,"RENT",5,"VENTURE","A",2,11.11,0,0.04,"N",3,9057
26,110,"MORTGAGE",0,"VENTURE","A",15.6,6.17,0,0.14,"N",4,9058
24,45.996,"RENT",3,"MEDICAL","C",2,12.98,0,0.04,"Y",2,9059
25,28.8,"OWN",3,"VENTURE","C",6,11.11,0,0.21,"Y",3,9060
26,110,"OWN",8,"EDUCATION","B",17,8.88,0,0.15,"N",4,9061
24,110,"OWN",0,"HOMEIMPROVEMENT","C",10,13.35,0,0.09,"Y",2,9062
24,42,"RENT",1,"PERSONAL","B",2,12.69,1,0.05,"N",4,9063
25,110,"MORTGAGE",2,"HOMEIMPROVEMENT","A",15,7.88,0,0.14,"N",2,9064
26,110,"MORTGAGE",2,"VENTURE","D",4.5,14.84,0,0.04,"N",4,9065
22,110,"MORTGAGE",0,"EDUCATION","A",12,7.14,0,0.11,"N",2,9066
24,42,"RENT",1,"HOMEIMPROVEMENT","D",2,15.62,1,0.05,"Y",2,9067
25,48,"RENT",3,"DEBTCONSOLIDATION","B",2,10.74,0,0.04,"N",2,9068
22,110,"MORTGAGE",2,"VENTURE","C",14.4,14.35,0,0.13,"N",3,9069
25,110,"MORTGAGE",7,"EDUCATION","A",8,7.14,0,0.07,"N",4,9070
25,110,"MORTGAGE",1,"PERSONAL","B",25,11.49,0,0.23,"N",4,9071
22,48.255,"RENT",3,"VENTURE","A",2,6.76,0,0.04,"N",2,9072
24,110,"MORTGAGE",5,"VENTURE","B",15,10.25,0,0.14,"N",4,9073
23,83.3,"MORTGAGE",0,"MEDICAL","D",25,11.11,1,0.26,"N",3,9074
24,44,"RENT",0,"PERSONAL","A",2,8,1,0.05,"N",4,9075
24,98,"MORTGAGE",2,"PERSONAL","C",5,13.22,1,0.05,"Y",3,9076
22,98,"MORTGAGE",1,"DEBTCONSOLIDATION","D",25,11.11,1,0.26,"N",4,9077
25,35,"RENT",1,"VENTURE","A",15,7.49,1,0.43,"N",3,9078
23,29.976,"RENT",3,"PERSONAL","B",15,10.25,1,0.5,"N",4,9079
21,36,"RENT",3,"MEDICAL","A",15,6.62,1,0.42,"N",2,9080
25,36,"RENT",6,"PERSONAL","B",15,11.11,1,0.42,"N",4,9081
23,36,"RENT",3,"VENTURE","C",15,13.49,1,0.42,"Y",3,9082
25,36,"RENT",4,"VENTURE","B",15,9.63,1,0.42,"N",3,9083
22,98,"MORTGAGE",1,"HOMEIMPROVEMENT","A",9,9.63,1,0.09,"N",2,9084
26,36,"RENT",2,"PERSONAL","A",15,7.66,1,0.42,"N",3,9085
23,36,"RENT",3,"VENTURE","D",15,14.59,1,0.42,"N",4,9086
24,98.004,"MORTGAGE",5,"HOMEIMPROVEMENT","A",2.5,8.49,1,0.03,"N",3,9087
26,110.004,"MORTGAGE",1,"VENTURE","B",12,10.36,0,0.11,"N",3,9088
22,36,"RENT",3,"VENTURE","C",15,13.85,1,0.42,"N",3,9089
22,30,"RENT",2,"DEBTCONSOLIDATION","C",15,11.66,1,0.5,"Y",3,9090
26,110.4,"MORTGAGE",3,"PERSONAL","F",9.8,11.11,0,0.09,"Y",3,9091
22,36.021,"RENT",0,"VENTURE","B",15,11.11,1,0.42,"N",3,9092
24,28,"OWN",6,"HOMEIMPROVEMENT","B",10,10.37,0,0.36,"N",2,9093
21,110.4,"OWN",0,"PERSONAL","A",12,11.11,0,0.11,"N",3,9094
22,110.5,"MORTGAGE",1,"MEDICAL","B",12.25,11.26,0,0.11,"N",4,9095
22,98.656,"MORTGAGE",3,"EDUCATION","C",7.5,13.06,1,0.08,"Y",3,9096
21,28,"OWN",3,"VENTURE","A",4,7.88,0,0.14,"N",3,9097
22,37,"RENT",3,"EDUCATION","B",15,10.25,1,0.41,"N",4,9098
23,28,"OWN",1,"EDUCATION","C",7.5,11.11,0,0.27,"N",3,9099
26,111.147,"MORTGAGE",4,"EDUCATION","C",15,13.61,0,0.13,"Y",2,9100
23,28,"OWN",0,"VENTURE","B",1.25,10.99,0,0.04,"N",4,9101
23,111.15,"MORTGAGE",1,"DEBTCONSOLIDATION","A",10,8,0,0.09,"N",3,9102
24,111.239,"MORTGAGE",1,"EDUCATION","A",14,7.9,0,0.13,"N",4,9103
25,111.262,"MORTGAGE",2,"PERSONAL","B",20,12.53,0,0.18,"N",3,9104
25,37.818,"RENT",5,"DEBTCONSOLIDATION","C",15,13.48,1,0.4,"N",3,9105
25,111.996,"MORTGAGE",2,"MEDICAL","C",16,11.78,0,0.14,"Y",4,9106
22,38,"RENT",0,"EDUCATION","C",15,11.11,1,0.39,"Y",4,9107
22,112,"MORTGAGE",2,"PERSONAL","A",4,8.9,0,0.04,"N",3,9108
24,39,"RENT",0,"EDUCATION","A",15,9.63,1,0.38,"N",4,9109
24,112,"MORTGAGE",0,"DEBTCONSOLIDATION","B",6,9.91,0,0.05,"N",4,9110
25,112,"MORTGAGE",0,"HOMEIMPROVEMENT","A",16,6.99,0,0.14,"N",4,9111
23,112,"MORTGAGE",5,"PERSONAL","B",12,11.99,0,0.11,"N",3,9112
24,112,"MORTGAGE",0,"EDUCATION","A",3,5.99,0,0.03,"N",3,9113
24,112,"MORTGAGE",5,"PERSONAL","D",15,15.31,0,0.13,"N",4,9114
23,34,"RENT",1,"EDUCATION","B",15,11.71,1,0.44,"N",4,9115
26,40,"RENT",4,"MEDICAL","B",15,10.99,1,0.38,"N",3,9116
24,112,"OTHER",4,"PERSONAL","A",9,9.32,0,0.08,"N",2,9117
26,85,"MORTGAGE",4,"MEDICAL","B",2.75,9.33,1,0.03,"N",3,9118
25,100,"MORTGAGE",4,"EDUCATION","B",9,9.64,1,0.09,"N",3,9119
24,40,"RENT",0,"MEDICAL","A",15,7.88,1,0.38,"N",4,9120
23,112.404,"MORTGAGE",1,"DEBTCONSOLIDATION","C",6,13.23,0,0.05,"Y",2,9121
26,40,"RENT",2,"DEBTCONSOLIDATION","C",15,14.22,1,0.38,"Y",3,9122
24,112.5,"MORTGAGE",3,"EDUCATION","C",8.6,13.11,0,0.08,"Y",3,9123
25,112.5,"MORTGAGE",6,"PERSONAL","B",18,11.14,0,0.16,"N",3,9124
23,40,"RENT",0,"VENTURE","A",15,8.94,1,0.38,"N",4,9125
24,40,"RENT",1,"EDUCATION","C",15,12.87,1,0.38,"Y",3,9126
24,112.689,"MORTGAGE",6,"PERSONAL","B",24,9.99,0,0.21,"N",4,9127
23,112.8,"MORTGAGE",3,"DEBTCONSOLIDATION","B",35,11.11,0,0.31,"N",4,9128
23,112.976,"MORTGAGE",2,"MEDICAL","A",20,6.91,0,0.18,"N",2,9129
23,113,"MORTGAGE",2,"VENTURE","A",22.4,7.49,0,0.2,"N",2,9130
21,27.6,"OWN",3,"EDUCATION","C",1,15.27,0,0.04,"Y",2,9131
26,113,"MORTGAGE",2,"MEDICAL","B",3.2,11.11,0,0.03,"N",3,9132
24,113,"MORTGAGE",5,"EDUCATION","B",17.95,11.99,0,0.16,"N",4,9133
22,41,"RENT",3,"DEBTCONSOLIDATION","C",15,12.73,1,0.37,"N",3,9134
24,85.85,"MORTGAGE",3,"MEDICAL","D",12,15.99,1,0.12,"Y",4,9135
23,113,"MORTGAGE",4,"DEBTCONSOLIDATION","A",12,7.66,0,0.11,"N",4,9136
24,101,"MORTGAGE",3,"EDUCATION","A",7,11.11,1,0.07,"N",4,9137
24,113,"MORTGAGE",5,"VENTURE","B",10.5,11.11,0,0.09,"N",4,9138
22,113.028,"MORTGAGE",3,"MEDICAL","C",12.075,11.11,0,0.11,"N",2,9139
23,113.2,"MORTGAGE",3,"EDUCATION","B",24.25,10.62,0,0.21,"N",3,9140
24,113.217,"MORTGAGE",2,"EDUCATION","A",6,7.88,0,0.05,"N",3,9141
23,114,"MORTGAGE",1,"EDUCATION","B",17.325,11.99,0,0.15,"N",2,9142
24,42,"RENT",0,"VENTURE","B",15,11.58,1,0.36,"N",4,9143
25,36,"RENT",1,"MEDICAL","D",15,15.05,1,0.42,"Y",2,9144
23,114,"MORTGAGE",4,"PERSONAL","B",10,11.11,0,0.09,"N",2,9145
25,102,"MORTGAGE",7,"HOMEIMPROVEMENT","G",25,20.16,1,0.25,"Y",4,9146
25,114,"MORTGAGE",4,"EDUCATION","A",10,9.32,0,0.09,"N",4,9147
24,114,"MORTGAGE",2,"DEBTCONSOLIDATION","B",15,9.76,0,0.13,"N",3,9148
23,36.5,"RENT",2,"HOMEIMPROVEMENT","D",15,15.65,1,0.41,"N",3,9149
25,114.996,"MORTGAGE",7,"DEBTCONSOLIDATION","C",5,13.49,0,0.04,"N",3,9150
24,27.168,"OWN",5,"VENTURE","B",7.5,9.99,0,0.28,"N",2,9151
25,102.996,"MORTGAGE",4,"DEBTCONSOLIDATION","D",20,14.54,1,0.19,"Y",3,9152
26,114.996,"MORTGAGE",1,"EDUCATION","B",24,10.62,0,0.21,"N",3,9153
24,42.9,"RENT",5,"VENTURE","A",15,11.11,1,0.35,"N",2,9154
25,115,"MORTGAGE",3,"DEBTCONSOLIDATION","C",19,13.49,0,0.17,"N",4,9155
22,43,"RENT",0,"EDUCATION","A",15,8.49,1,0.35,"N",2,9156
23,115,"MORTGAGE",4,"EDUCATION","A",24,7.9,0,0.21,"N",3,9157
24,115,"MORTGAGE",3,"VENTURE","A",15,6.03,0,0.13,"N",2,9158
25,38.4,"RENT",3,"DEBTCONSOLIDATION","B",15,10.65,1,0.39,"N",2,9159
25,115,"MORTGAGE",7,"PERSONAL","A",18,7.51,0,0.16,"N",2,9160
25,115,"MORTGAGE",3,"DEBTCONSOLIDATION","C",7,11.11,0,0.06,"Y",4,9161
23,45,"RENT",1,"PERSONAL","A",15,7.9,1,0.33,"N",4,9162
23,115,"MORTGAGE",1,"VENTURE","A",8,8.49,0,0.07,"N",4,9163
23,115,"MORTGAGE",4,"DEBTCONSOLIDATION","A",5.6,5.42,0,0.05,"N",3,9164
23,115,"MORTGAGE",3,"EDUCATION","B",10,10.59,0,0.09,"N",2,9165
25,115,"MORTGAGE",3,"EDUCATION","A",7.6,6.99,0,0.07,"N",4,9166
23,45,"RENT",5,"PERSONAL","A",15,7.49,1,0.33,"N",4,9167
22,45,"RENT",0,"DEBTCONSOLIDATION","B",15,10.37,1,0.33,"N",2,9168
26,45,"RENT",3,"EDUCATION","B",15,8.88,1,0.33,"N",3,9169
25,115,"MORTGAGE",1,"EDUCATION","D",20,15.65,0,0.17,"Y",2,9170
25,115,"MORTGAGE",4,"VENTURE","A",20,6.91,0,0.17,"N",2,9171
23,45,"RENT",0,"MEDICAL","B",15,11.11,1,0.33,"N",3,9172
25,115,"MORTGAGE",4,"MEDICAL","A",4,7.88,0,0.03,"N",4,9173
25,45,"RENT",0,"MEDICAL","C",15,13.48,1,0.33,"N",2,9174
24,115,"MORTGAGE",4,"DEBTCONSOLIDATION","A",8,7.51,0,0.07,"N",4,9175
26,115,"MORTGAGE",5,"VENTURE","B",6,10.75,0,0.05,"N",2,9176
26,39,"RENT",1,"VENTURE","D",15,16.07,1,0.38,"Y",4,9177
26,103,"MORTGAGE",0,"PERSONAL","C",14,13.57,1,0.14,"N",4,9178
25,115,"OWN",5,"VENTURE","F",8,19.13,0,0.07,"Y",2,9179
23,103,"MORTGAGE",0,"DEBTCONSOLIDATION","D",16.75,11.11,1,0.16,"N",2,9180
23,39,"RENT",1,"EDUCATION","B",15,12.21,1,0.38,"N",4,9181
23,115,"MORTGAGE",3,"EDUCATION","B",13,11.83,0,0.11,"N",4,9182
26,115,"MORTGAGE",6,"HOMEIMPROVEMENT","C",15,12.87,0,0.13,"Y",3,9183
25,45,"RENT",4,"DEBTCONSOLIDATION","C",15,11.11,1,0.33,"N",3,9184
26,39,"RENT",3,"MEDICAL","D",15,15.37,1,0.38,"N",2,9185
26,115,"MORTGAGE",3,"EDUCATION","C",20,13.16,0,0.17,"Y",2,9186
25,115,"MORTGAGE",4,"VENTURE","C",25,12.53,0,0.22,"Y",4,9187
25,39,"RENT",4,"HOMEIMPROVEMENT","D",15,12.92,1,0.38,"N",2,9188
25,115.2,"MORTGAGE",1,"VENTURE","A",14,6.62,0,0.12,"N",3,9189
24,115.5,"MORTGAGE",2,"EDUCATION","D",3.2,16.29,0,0.03,"N",2,9190
26,47,"RENT",7,"MEDICAL","A",15,7.9,1,0.32,"N",4,9191
26,115.6,"MORTGAGE",4,"DEBTCONSOLIDATION","A",9.925,7.29,0,0.09,"N",4,9192
25,115.731,"MORTGAGE",3,"HOMEIMPROVEMENT","A",7.2,7.14,0,0.06,"N",4,9193
24,115.8,"MORTGAGE",5,"PERSONAL","B",12,10.99,0,0.1,"N",3,9194
25,116,"MORTGAGE",0,"EDUCATION","D",35,17.58,0,0.3,"Y",4,9195
22,116,"MORTGAGE",3,"DEBTCONSOLIDATION","B",12,10.25,0,0.1,"N",4,9196
23,47,"RENT",3,"VENTURE","B",15,11.48,1,0.32,"N",4,9197
25,31,"RENT",2,"EDUCATION","A",1.8,8.32,0,0.06,"N",2,9198
23,116.004,"MORTGAGE",1,"PERSONAL","C",14,12.99,0,0.12,"N",2,9199
22,33,"RENT",1,"EDUCATION","A",1.8,5.42,0,0.05,"N",2,9200
23,33.195,"RENT",5,"EDUCATION","B",1.8,11.99,0,0.05,"N",4,9201
24,33.66,"RENT",3,"PERSONAL","A",1.8,7.51,0,0.05,"N",4,9202
22,116.7,"MORTGAGE",0,"EDUCATION","A",6,8.49,0,0.05,"N",4,9203
23,35,"RENT",4,"EDUCATION","B",1.8,10.59,0,0.05,"N",3,9204
23,104.736,"MORTGAGE",3,"DEBTCONSOLIDATION","D",25,14.11,1,0.24,"Y",2,9205
24,26.4,"OWN",4,"VENTURE","A",9.6,7.49,0,0.36,"N",2,9206
24,35,"RENT",0,"MEDICAL","A",1.8,7.14,0,0.05,"N",2,9207
26,35,"RENT",3,"MEDICAL","B",1.8,11.36,0,0.05,"N",3,9208
26,26.4,"OWN",8,"HOMEIMPROVEMENT","A",8,5.79,0,0.3,"N",4,9209
26,117,"MORTGAGE",8,"HOMEIMPROVEMENT","A",6,7.51,0,0.05,"N",4,9210
26,117,"MORTGAGE",4,"MEDICAL","A",14.4,11.11,0,0.12,"N",3,9211
22,89.25,"MORTGAGE",3,"MEDICAL","B",25,12.53,1,0.24,"N",4,9212
22,26.4,"OWN",1,"PERSONAL","C",7.3,13.61,0,0.28,"Y",2,9213
23,37.5,"RENT",0,"DEBTCONSOLIDATION","A",1.8,8.94,0,0.05,"N",4,9214
25,117.014,"MORTGAGE",5,"VENTURE","A",8.4,7.29,0,0.07,"N",4,9215
23,117.696,"MORTGAGE",2,"EDUCATION","A",15,6.03,0,0.13,"N",3,9216
24,117.996,"MORTGAGE",6,"VENTURE","E",18,17.04,0,0.15,"Y",3,9217
24,118,"MORTGAGE",4,"VENTURE","A",28,7.9,0,0.24,"N",4,9218
26,118,"MORTGAGE",4,"DEBTCONSOLIDATION","A",25,7.9,0,0.21,"N",2,9219
26,40,"RENT",0,"VENTURE","C",1.8,13.23,0,0.04,"Y",3,9220
23,118,"MORTGAGE",4,"PERSONAL","C",12,13.11,0,0.1,"N",3,9221
23,47,"RENT",1,"PERSONAL","C",15,12.04,1,0.32,"Y",2,9222
25,118.443,"MORTGAGE",7,"DEBTCONSOLIDATION","A",4.9,11.11,0,0.04,"N",2,9223
26,48,"RENT",1,"PERSONAL","C",15,11.11,1,0.31,"Y",2,9224
23,48,"RENT",5,"EDUCATION","A",15,6.91,1,0.31,"N",2,9225
26,119,"MORTGAGE",3,"DEBTCONSOLIDATION","A",9,7.74,0,0.08,"N",4,9226
26,119,"MORTGAGE",6,"VENTURE","D",15,14.42,0,0.13,"N",2,9227
23,119.5,"MORTGAGE",4,"PERSONAL","A",24,7.51,0,0.2,"N",2,9228
22,26,"OWN",2,"EDUCATION","A",7.1,7.49,0,0.27,"N",2,9229
25,120,"MORTGAGE",4,"EDUCATION","B",10,9.91,0,0.08,"N",4,9230
23,48,"RENT",2,"DEBTCONSOLIDATION","B",15,10.75,1,0.31,"N",3,9231
21,48,"RENT",1,"PERSONAL","B",15,11.48,1,0.31,"N",3,9232
23,48.8,"RENT",3,"EDUCATION","B",15,11.36,1,0.31,"N",4,9233
25,49,"RENT",5,"MEDICAL","B",15,12.18,1,0.31,"N",4,9234
24,49.812,"RENT",4,"MEDICAL","A",15,6.17,0,0.3,"N",3,9235
25,120,"MORTGAGE",1,"HOMEIMPROVEMENT","C",3,14.27,0,0.03,"Y",4,9236
22,120,"MORTGAGE",3,"PERSONAL","B",8.9,11.71,0,0.07,"N",2,9237
25,120,"MORTGAGE",5,"HOMEIMPROVEMENT","A",21,7.9,0,0.17,"N",2,9238
25,120,"MORTGAGE",5,"PERSONAL","A",28,7.9,0,0.23,"N",2,9239
23,120,"MORTGAGE",4,"EDUCATION","B",2.4,12.42,0,0.02,"N",3,9240
25,120,"MORTGAGE",7,"EDUCATION","C",15,14.65,0,0.13,"N",4,9241
23,108,"MORTGAGE",5,"DEBTCONSOLIDATION","D",10,11.11,1,0.09,"Y",2,9242
26,50,"RENT",3,"EDUCATION","B",15,9.91,0,0.3,"N",3,9243
24,50,"RENT",0,"EDUCATION","C",15,13.49,0,0.3,"Y",4,9244
25,120,"MORTGAGE",5,"MEDICAL","A",10,6.62,0,0.08,"N",3,9245
24,25.92,"OWN",4,"EDUCATION","D",3.25,15.99,0,0.13,"Y",4,9246
23,120,"MORTGAGE",3,"VENTURE","A",5,8.9,0,0.04,"N",4,9247
24,120,"MORTGAGE",3,"HOMEIMPROVEMENT","D",7,15.62,0,0.06,"N",2,9248
23,120,"MORTGAGE",3,"MEDICAL","B",30,11.49,0,0.25,"N",4,9249
22,120,"MORTGAGE",0,"EDUCATION","D",16.8,15.62,0,0.14,"N",4,9250
26,108,"MORTGAGE",8,"HOMEIMPROVEMENT","B",15,11.49,1,0.14,"N",3,9251
25,120,"MORTGAGE",2,"PERSONAL","F",10,20.99,0,0.08,"N",4,9252
22,120,"MORTGAGE",3,"MEDICAL","C",5,14.79,0,0.04,"N",2,9253
23,50,"RENT",1,"VENTURE","C",15,13.61,0,0.3,"N",3,9254
24,120,"MORTGAGE",5,"PERSONAL","A",16,6.99,0,0.13,"N",4,9255
23,120,"MORTGAGE",5,"MEDICAL","B",6,9.99,0,0.05,"N",3,9256
25,44,"RENT",1,"EDUCATION","D",15,14.59,1,0.34,"N",4,9257
24,50,"RENT",2,"VENTURE","B",15,11.36,0,0.3,"N",2,9258
24,120,"MORTGAGE",3,"MEDICAL","A",4.8,5.99,0,0.04,"N",4,9259
22,120,"MORTGAGE",3,"MEDICAL","A",22,7.49,0,0.18,"N",3,9260
26,120,"MORTGAGE",5,"EDUCATION","B",13,10.99,0,0.11,"N",2,9261
25,120,"MORTGAGE",7,"MEDICAL","A",14.5,7.49,0,0.12,"N",4,9262
26,120,"MORTGAGE",5,"EDUCATION","A",8,7.29,0,0.07,"N",2,9263
26,50.004,"RENT",3,"VENTURE","C",15,13.72,0,0.3,"Y",4,9264
22,44.172,"RENT",4,"PERSONAL","B",15,10.37,1,0.34,"N",3,9265
25,50.5,"RENT",4,"VENTURE","B",15,11.14,0,0.3,"N",4,9266
26,120,"MORTGAGE",0,"EDUCATION","A",6,11.11,0,0.05,"N",2,9267
22,120,"MORTGAGE",2,"EDUCATION","A",17.4,7.66,0,0.14,"N",2,9268
24,51,"RENT",6,"MEDICAL","B",15,11.12,0,0.29,"N",3,9269
23,120,"MORTGAGE",2,"PERSONAL","D",24.25,16.02,0,0.2,"Y",4,9270
25,51,"RENT",1,"VENTURE","C",15,13.48,0,0.29,"Y",4,9271
25,120,"MORTGAGE",6,"DEBTCONSOLIDATION","B",10,11.11,0,0.08,"N",2,9272
25,120,"MORTGAGE",2,"EDUCATION","B",13,9.99,0,0.11,"N",4,9273
26,120,"MORTGAGE",3,"DEBTCONSOLIDATION","B",25,11.11,0,0.21,"N",3,9274
24,51.996,"RENT",2,"MEDICAL","C",15,13.22,0,0.29,"N",3,9275
26,120,"MORTGAGE",2,"EDUCATION","A",10,5.42,0,0.08,"N",4,9276
23,46,"RENT",3,"MEDICAL","D",15,16,1,0.33,"N",4,9277
24,120,"MORTGAGE",0,"EDUCATION","D",25,15.2,0,0.21,"Y",3,9278
25,52,"RENT",4,"EDUCATION","B",15,12.18,0,0.29,"N",4,9279
25,120,"MORTGAGE",7,"MEDICAL","A",4,5.42,0,0.03,"N",3,9280
22,52.5,"RENT",2,"EDUCATION","B",15,10.37,0,0.29,"N",3,9281
25,120,"MORTGAGE",5,"DEBTCONSOLIDATION","A",9.5,5.42,0,0.08,"N",2,9282
23,120,"MORTGAGE",5,"EDUCATION","A",14,11.11,0,0.12,"N",3,9283
24,120,"MORTGAGE",1,"MEDICAL","A",3,6.39,0,0.03,"N",3,9284
23,120,"MORTGAGE",2,"EDUCATION","A",6,6.76,0,0.05,"N",3,9285
22,52.596,"RENT",1,"PERSONAL","B",15,10.74,0,0.29,"N",2,9286
26,120,"MORTGAGE",3,"PERSONAL","A",4.6,6.39,0,0.04,"N",2,9287
26,120,"MORTGAGE",8,"DEBTCONSOLIDATION","A",4,7.14,0,0.03,"N",3,9288
24,23,"RENT",2,"EDUCATION","C",1.6,11.11,0,0.07,"Y",2,9289
24,23,"RENT",2,"EDUCATION","A",1.6,7.68,0,0.07,"N",2,9290
25,25,"RENT",1,"DEBTCONSOLIDATION","B",1.6,9.99,0,0.06,"N",3,9291
24,120,"MORTGAGE",2,"PERSONAL","A",12,7.51,0,0.1,"N",3,9292
25,25,"RENT",4,"MEDICAL","C",1.6,12.98,0,0.06,"N",3,9293
24,25,"RENT",3,"PERSONAL","C",1.6,12.53,0,0.06,"N",3,9294
26,25.2,"RENT",0,"VENTURE","C",1.6,11.11,0,0.06,"Y",2,9295
23,26,"RENT",1,"PERSONAL","D",1.6,16.29,1,0.06,"Y",3,9296
25,120,"MORTGAGE",4,"HOMEIMPROVEMENT","A",6,6.76,0,0.05,"N",3,9297
22,26.88,"RENT",2,"DEBTCONSOLIDATION","B",1.6,11.12,0,0.06,"N",2,9298
22,28.15,"RENT",0,"MEDICAL","A",1.6,6.39,0,0.06,"N",4,9299
25,28.8,"RENT",2,"MEDICAL","A",1.6,6.62,0,0.06,"N",2,9300
23,29.124,"RENT",3,"EDUCATION","B",1.6,10.83,0,0.05,"N",4,9301
24,91.8,"MORTGAGE",0,"MEDICAL","C",16,14.22,1,0.15,"N",4,9302
22,31,"RENT",2,"MEDICAL","A",1.6,9.32,0,0.05,"N",3,9303
26,120,"MORTGAGE",0,"PERSONAL","C",20,13.85,0,0.17,"N",3,9304
23,120,"MORTGAGE",0,"PERSONAL","D",25,15.31,0,0.21,"N",3,9305
25,25,"OWN",4,"MEDICAL","C",17.5,14.22,0,0.7,"N",2,9306
26,25,"OWN",1,"EDUCATION","B",5,9.88,0,0.2,"N",3,9307
23,29,"RENT",0,"DEBTCONSOLIDATION","A",1.6,7.88,1,0.06,"N",3,9308
24,37.5,"RENT",2,"DEBTCONSOLIDATION","C",1.6,11.03,0,0.04,"Y",3,9309
26,32,"RENT",5,"VENTURE","D",1.6,14.46,1,0.05,"Y",3,9310
25,25,"OWN",4,"VENTURE","B",2,10.99,0,0.08,"N",3,9311
23,120,"MORTGAGE",0,"PERSONAL","A",17,8.94,0,0.14,"N",2,9312
24,32.4,"RENT",0,"EDUCATION","C",1.6,13.98,1,0.05,"N",3,9313
25,120,"MORTGAGE",0,"HOMEIMPROVEMENT","E",20,11.11,0,0.17,"N",2,9314
22,120,"MORTGAGE",3,"MEDICAL","C",9.6,13.22,0,0.08,"Y",4,9315
26,120,"MORTGAGE",1,"HOMEIMPROVEMENT","E",20,17.74,0,0.17,"Y",3,9316
24,120,"MORTGAGE",1,"EDUCATION","F",25,18.53,0,0.21,"N",2,9317
23,25,"OWN",1,"EDUCATION","A",8,8.59,0,0.32,"N",3,9318
23,48,"RENT",4,"EDUCATION","C",1.6,13.98,0,0.03,"N",3,9319
24,120,"MORTGAGE",0,"VENTURE","B",15.2,12.21,0,0.13,"N",2,9320
22,48,"RENT",1,"MEDICAL","C",1.6,14.26,0,0.03,"N",4,9321
24,120,"MORTGAGE",0,"DEBTCONSOLIDATION","A",16,9.63,0,0.13,"N",2,9322
